,date,tsw_anomaly(cm)
99,2010-10-16T12:00:00.000000000,1.739207067941711
100,2010-11-16T00:00:00.000000000,-3.031621511788958
101,2010-12-14T12:00:00.000000000,1.1547080002148238
102,2011-02-18T12:00:00.000000000,7.905770560522272
103,2011-03-16T12:00:00.000000000,6.3765195135072466
104,2011-04-16T00:00:00.000000000,6.696716803967434
105,2011-05-16T12:00:00.000000000,4.193213028471566
106,2011-07-18T12:00:00.000000000,1.511896195946219
107,2011-08-16T12:00:00.000000000,6.116062754846478
108,2011-09-16T00:00:00.000000000,6.2794697625541005
109,2011-10-16T12:00:00.000000000,4.991480318700254
110,2011-11-01T12:00:00.000000000,4.089343088452476
111,2012-01-01T00:00:00.000000000,-2.980314530950292
112,2012-01-16T12:00:00.000000000,-5.471350381310561
113,2012-02-15T12:00:00.000000000,-7.479575827648978
114,2012-03-16T12:00:00.000000000,-8.371505827781933
115,2012-04-04T12:00:00.000000000,-10.538706585266096
116,2012-06-16T00:00:00.000000000,-4.052946062644699
117,2012-07-16T12:00:00.000000000,-0.29892806514887516
118,2012-08-16T12:00:00.000000000,-3.115395157958808
119,2012-09-13T00:00:00.000000000,-2.634719128980054
120,2012-11-18T12:00:00.000000000,-5.571293893966929
121,2012-12-16T12:00:00.000000000,-3.9339500610246416
122,2013-01-16T12:00:00.000000000,-2.8370159261548062
123,2013-02-14T00:00:00.000000000,-3.1003768326084926
124,2013-04-21T00:00:00.000000000,7.4941963176109585
125,2013-05-16T12:00:00.000000000,1.2988138340312856
126,2013-06-16T00:00:00.000000000,3.907742577069939
127,2013-07-16T12:00:00.000000000,7.663854807075672
128,2013-10-16T12:00:00.000000000,5.243695617899984
129,2013-11-16T00:00:00.000000000,2.9000014158235103
130,2013-12-16T12:00:00.000000000,-1.440832239983816
131,2014-01-09T12:00:00.000000000,0.8965508496443039
132,2014-03-16T12:00:00.000000000,-0.32817059147532546
133,2014-04-16T00:00:00.000000000,5.41239372276338
134,2014-05-16T12:00:00.000000000,5.036741000930056
135,2014-06-13T00:00:00.000000000,9.62162844297681
136,2014-08-16T12:00:00.000000000,5.930232717355446
137,2014-09-16T00:00:00.000000000,10.338306158588685
138,2014-10-16T12:00:00.000000000,6.101235119613611
139,2014-11-17T00:00:00.000000000,1.6403907847556107
140,2015-01-22T12:00:00.000000000,11.187001165716927
141,2015-02-15T00:00:00.000000000,6.215236296273971
142,2015-03-16T12:00:00.000000000,4.177723857450871
143,2015-04-16T00:00:00.000000000,8.052393971824195
144,2015-04-27T00:00:00.000000000,8.053061244450568
145,2015-07-15T12:00:00.000000000,13.52579710594251
146,2015-08-16T12:00:00.000000000,7.072633501120388
147,2015-09-14T12:00:00.000000000,7.906890559884271
148,2015-12-23T12:00:00.000000000,23.466016347627058
149,2016-01-16T12:00:00.000000000,16.765251085100378
150,2016-02-14T00:00:00.000000000,17.862691912158024
151,2016-03-16T12:00:00.000000000,21.243476627783785
152,2016-05-20T00:00:00.000000000,15.41664258664921
153,2016-06-16T00:00:00.000000000,14.189033808323304
154,2016-07-15T12:00:00.000000000,8.97044244858189
155,2016-08-21T12:00:00.000000000,12.890496384148268
156,2016-11-27T12:00:00.000000000,12.47099782034711
157,2016-12-24T12:00:00.000000000,5.039718561678653
158,2017-01-21T00:00:00.000000000,4.1340792777228454
159,2017-03-31T12:00:00.000000000,7.136708006251116
160,2017-04-24T12:00:00.000000000,10.408962190526665
161,2017-05-12T12:00:00.000000000,7.145462094533459
162,2017-06-11T00:00:00.000000000,9.750952827169975
163,2018-06-16T00:00:00.000000000,-0.2471774105754398
164,2018-07-10T00:00:00.000000000,0.05697261623163518
165,2018-10-31T12:00:00.000000000,11.727149103551467
166,2018-11-16T00:00:00.000000000,7.081827262333444
167,2018-12-16T12:00:00.000000000,3.5005081372934654
168,2019-01-16T12:00:00.000000000,0.6781243723931089
169,2019-02-14T00:00:00.000000000,0.622263668763427
